Customer ID,Age,Item Purchased,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,Gender_Female,Category_Accessories,Category_Clothing,Category_Footwear,Category_Outerwear,Item Purchased_encoded,Location_encoded,Size_encoded,Color_encoded,Season_encoded,Subscription Status_encoded,Payment Method_encoded,Shipping Type_encoded,Discount Applied_encoded,Frequency of Purchases_encoded
118,0.6153846153846154,Sandals,0.15000000000000002,South Dakota,L,Yellow,Summer,0.8399999999999999,Yes,Express,Yes,Yes,0.5714285714285714,Cash,Fortnightly,0,0,0,1,0,14,40,0,24,2,1,1,1,1,3
119,0.6153846153846154,Sweater,0.3125,Kentucky,L,Orange,Fall,0.9199999999999999,Yes,2-Day Shipping,Yes,Yes,0.5306122448979591,Cash,Bi-Weekly,0,0,1,0,0,23,16,0,14,0,1,1,0,1,1
120,0.3846153846153847,Coat,0.7000000000000001,Wyoming,M,Orange,Fall,0.72,Yes,Express,Yes,Yes,0.8775510204081631,Cash,Annually,0,0,0,0,1,4,49,1,14,0,1,1,1,1,0
121,0.8846153846153847,Hat,0.8,West Virginia,L,Red,Summer,0.6000000000000001,Yes,Express,Yes,Yes,0.6326530612244897,Bank Transfer,Annually,0,1,0,0,0,8,47,0,18,2,1,0,1,1,0
122,0.019230769230769273,Shorts,0.65,Virginia,M,Olive,Winter,0.6800000000000002,Yes,Standard,Yes,Yes,0.2040816326530612,Cash,Fortnightly,0,0,1,0,0,18,45,1,13,3,1,1,4,1,3
123,0.42307692307692313,Backpack,0.25,Washington,L,Brown,Spring,0.9199999999999999,Yes,2-Day Shipping,Yes,Yes,0.8775510204081631,Cash,Fortnightly,0,1,0,0,0,0,46,0,3,1,1,1,0,1,3
124,0.7500000000000001,Sweater,0.8625,Louisiana,L,Brown,Fall,0.2400000000000002,Yes,Free Shipping,Yes,Yes,0.9183673469387754,Cash,Weekly,0,0,1,0,0,23,17,0,3,0,1,1,2,1,6
125,0.5000000000000001,Sweater,0.825,Nevada,M,Gray,Spring,0.2400000000000002,Yes,Next Day Air,Yes,Yes,1.0,PayPal,Annually,0,0,1,0,0,23,27,1,7,1,1,4,3,1,0
126,0.5961538461538463,Shorts,0.42500000000000004,California,M,Indigo,Winter,0.44000000000000017,Yes,Next Day Air,Yes,Yes,0.8979591836734693,Venmo,Every 3 Months,0,0,1,0,0,18,4,1,9,3,1,5,3,1,2
127,0.48076923076923084,Shorts,0.2,Mississippi,L,Pink,Spring,0.56,Yes,Store Pickup,Yes,Yes,0.9591836734693877,Cash,Every 3 Months,0,0,1,0,0,18,23,0,16,1,1,1,5,1,2
128,0.11538461538461542,Sweater,0.8625,Mississippi,M,Gray,Winter,0.9199999999999999,Yes,Next Day Air,Yes,Yes,0.510204081632653,Credit Card,Weekly,0,0,1,0,0,23,23,1,7,3,1,2,3,1,6
129,0.03846153846153849,Scarf,0.15000000000000002,California,M,Gold,Spring,0.8800000000000001,Yes,Standard,Yes,Yes,0.4081632653061224,Credit Card,Fortnightly,0,1,0,0,0,15,4,1,6,1,1,2,4,1,3
130,0.11538461538461542,Dress,0.5875,Pennsylvania,XL,Olive,Summer,0.6800000000000002,Yes,2-Day Shipping,Yes,Yes,0.9795918367346937,PayPal,Bi-Weekly,0,0,1,0,0,5,37,3,13,2,1,4,0,1,1
131,0.5000000000000001,Scarf,0.23750000000000004,Kentucky,L,Violet,Fall,0.4800000000000002,Yes,Next Day Air,Yes,Yes,0.24489795918367344,PayPal,Fortnightly,0,1,0,0,0,15,16,0,22,0,1,4,3,1,3
132,0.1923076923076924,Skirt,0.11250000000000004,Maine,L,Indigo,Summer,0.56,Yes,Standard,Yes,Yes,0.9183673469387754,Credit Card,Weekly,0,0,1,0,0,19,18,0,9,2,1,2,4,1,6
133,0.23076923076923084,Backpack,0.4750000000000001,New Mexico,M,Orange,Fall,0.8800000000000001,Yes,2-Day Shipping,Yes,Yes,0.836734693877551,PayPal,Weekly,0,1,0,0,0,0,30,1,14,0,1,4,0,1,6
134,0.6538461538461539,Sweater,0.5625,Montana,M,Violet,Winter,0.0,Yes,Next Day Air,Yes,Yes,0.4897959183673469,Venmo,Annually,0,0,1,0,0,23,25,1,22,3,1,5,3,1,0
135,0.48076923076923084,Hat,0.925,Texas,L,Gray,Fall,0.9600000000000002,Yes,Store Pickup,Yes,Yes,0.4897959183673469,Cash,Monthly,0,1,0,0,0,8,42,0,7,0,1,1,5,1,4
136,0.48076923076923084,Sandals,0.7625,Kansas,M,Purple,Fall,0.6399999999999999,Yes,Express,Yes,Yes,0.22448979591836735,PayPal,Quarterly,0,0,0,1,0,14,15,1,17,0,1,4,1,1,5
137,0.40384615384615385,Blouse,0.825,South Carolina,M,White,Winter,0.32000000000000006,Yes,Free Shipping,Yes,Yes,0.061224489795918366,Debit Card,Quarterly,0,0,1,0,0,2,39,1,23,3,1,3,2,1,5
138,0.9615384615384616,Sneakers,0.2875,Colorado,M,Turquoise,Spring,0.8800000000000001,Yes,Free Shipping,Yes,Yes,0.7551020408163265,PayPal,Weekly,0,0,0,1,0,20,5,1,21,1,1,4,2,1,6
139,0.9615384615384616,Skirt,0.11250000000000004,Georgia,M,Maroon,Winter,0.7600000000000002,Yes,Store Pickup,Yes,Yes,0.836734693877551,Bank Transfer,Weekly,0,0,1,0,0,19,9,1,12,3,1,0,5,1,6
140,0.5961538461538463,Coat,0.9375,Florida,M,White,Fall,0.52,Yes,Store Pickup,Yes,Yes,0.5918367346938774,Venmo,Annually,0,0,0,0,1,4,8,1,23,0,1,5,5,1,0
141,0.8653846153846155,Shirt,0.10000000000000003,North Carolina,L,Yellow,Fall,0.56,Yes,2-Day Shipping,Yes,Yes,1.0,Credit Card,Weekly,0,0,1,0,0,16,32,0,24,0,1,2,0,1,6
142,0.730769230769231,Gloves,0.32500000000000007,Virginia,M,Turquoise,Fall,0.9600000000000002,Yes,Free Shipping,Yes,Yes,0.8979591836734693,PayPal,Weekly,0,1,0,0,0,6,45,1,21,0,1,4,2,1,6
143,0.3653846153846154,Jacket,0.4750000000000001,Nebraska,L,Violet,Fall,0.2400000000000002,Yes,Free Shipping,Yes,Yes,0.6530612244897959,Credit Card,Fortnightly,0,0,0,0,1,10,26,0,22,0,1,2,2,1,3
144,0.23076923076923084,Coat,0.3500000000000001,Missouri,M,Beige,Fall,0.08000000000000007,Yes,Store Pickup,Yes,Yes,0.4897959183673469,PayPal,Quarterly,0,0,0,0,1,4,24,1,0,0,1,4,5,1,5
145,0.019230769230769273,Shoes,0.2875,New Jersey,M,Silver,Fall,0.28000000000000025,Yes,Express,Yes,Yes,0.4897959183673469,Cash,Monthly,0,0,0,1,0,17,29,1,19,0,1,1,1,1,4
146,0.11538461538461542,Jewelry,0.9375,Missouri,M,Teal,Fall,0.8,Yes,Standard,Yes,Yes,0.8775510204081631,Debit Card,Quarterly,0,1,0,0,0,12,24,1,20,0,1,3,4,1,5
147,0.6538461538461539,Skirt,0.125,Colorado,S,Black,Fall,0.6000000000000001,Yes,Standard,Yes,Yes,0.4081632653061224,Venmo,Fortnightly,0,0,1,0,0,19,5,2,1,0,1,5,4,1,3
148,0.8653846153846155,Shoes,0.55,Idaho,M,Purple,Summer,0.40000000000000013,Yes,2-Day Shipping,Yes,Yes,0.6122448979591836,Bank Transfer,Fortnightly,0,0,0,1,0,17,11,1,17,2,1,0,0,1,3
149,0.3653846153846154,Gloves,0.875,Wyoming,M,Gray,Fall,0.040000000000000036,Yes,Store Pickup,Yes,Yes,0.9387755102040816,Debit Card,Annually,0,1,0,0,0,6,49,1,7,0,1,3,5,1,0
150,0.3846153846153847,Pants,0.7000000000000001,Delaware,M,White,Summer,0.28000000000000025,Yes,Free Shipping,Yes,Yes,0.26530612244897955,PayPal,Monthly,0,0,1,0,0,13,7,1,23,2,1,4,2,1,4
151,0.326923076923077,Boots,0.9500000000000002,California,L,Cyan,Fall,0.9600000000000002,Yes,Standard,Yes,Yes,0.32653061224489793,Debit Card,Every 3 Months,0,0,0,1,0,3,4,0,5,0,1,3,4,1,2
152,0.1923076923076924,Sunglasses,0.3375,North Dakota,L,Turquoise,Fall,0.8,Yes,Next Day Air,Yes,Yes,0.04081632653061225,Venmo,Annually,0,1,0,0,0,22,33,0,21,0,1,5,3,1,0
153,0.23076923076923084,Shirt,0.8125,South Carolina,S,Brown,Summer,0.72,Yes,Express,Yes,Yes,0.836734693877551,Venmo,Annually,0,0,1,0,0,16,39,2,3,2,1,5,1,1,0
154,0.980769230769231,Hoodie,0.4375,North Carolina,M,Maroon,Winter,0.28000000000000025,Yes,Standard,Yes,Yes,0.4285714285714285,Debit Card,Annually,0,0,1,0,0,9,32,1,12,3,1,3,4,1,0
155,0.4423076923076924,Dress,0.9750000000000001,Oklahoma,M,Charcoal,Fall,0.44000000000000017,Yes,Next Day Air,Yes,Yes,0.4081632653061224,Venmo,Quarterly,0,0,1,0,0,5,35,1,4,0,1,5,3,1,5
156,0.8653846153846155,Socks,0.7125,Maine,S,Olive,Spring,0.72,Yes,Free Shipping,Yes,Yes,0.4081632653061224,Bank Transfer,Quarterly,0,0,1,0,0,21,18,2,13,1,1,0,2,1,5
157,0.326923076923077,Shorts,0.07500000000000001,Missouri,M,Lavender,Fall,0.6000000000000001,Yes,Standard,Yes,Yes,0.7959183673469387,Debit Card,Annually,0,0,1,0,0,18,24,1,10,0,1,3,4,1,0
158,0.34615384615384615,Hat,0.6000000000000001,Vermont,S,Yellow,Fall,0.20000000000000018,Yes,Next Day Air,Yes,Yes,0.0,Bank Transfer,Fortnightly,0,1,0,0,0,8,44,2,24,0,1,0,3,1,3
159,0.13461538461538464,Shirt,0.6625000000000001,Connecticut,XL,Teal,Fall,0.6399999999999999,Yes,Standard,Yes,Yes,1.0,Bank Transfer,Monthly,0,0,1,0,0,16,6,3,20,0,1,0,4,1,4
160,0.7692307692307693,Gloves,0.08750000000000002,New Hampshire,M,Charcoal,Fall,0.52,Yes,Store Pickup,Yes,Yes,0.7755102040816325,Bank Transfer,Every 3 Months,0,1,0,0,0,6,28,1,4,0,1,0,5,1,2
161,0.17307692307692313,Gloves,0.03750000000000003,Texas,M,Orange,Summer,0.8399999999999999,Yes,Free Shipping,Yes,Yes,0.673469387755102,Venmo,Monthly,0,1,0,0,0,6,42,1,14,2,1,5,2,1,4
162,0.9038461538461539,Backpack,0.36250000000000004,North Dakota,M,Olive,Fall,0.20000000000000018,Yes,Express,Yes,Yes,0.5714285714285714,Venmo,Fortnightly,0,1,0,0,0,0,33,1,13,0,1,5,1,1,3
163,0.6923076923076924,Sunglasses,0.675,California,M,Turquoise,Summer,0.20000000000000018,Yes,Store Pickup,Yes,Yes,0.6122448979591836,PayPal,Bi-Weekly,0,1,0,0,0,22,4,1,21,2,1,4,5,1,1
164,0.6923076923076924,Skirt,0.5875,Virginia,M,Purple,Summer,0.3600000000000001,Yes,Standard,Yes,Yes,0.14285714285714285,Debit Card,Weekly,0,0,1,0,0,19,45,1,17,2,1,3,4,1,6
165,0.7884615384615384,Handbag,0.5625,Delaware,S,Purple,Spring,0.040000000000000036,Yes,Free Shipping,Yes,Yes,0.08163265306122448,Credit Card,Fortnightly,0,1,0,0,0,7,7,2,17,1,1,2,2,1,3
166,0.46153846153846156,Handbag,0.5,Kentucky,S,Yellow,Winter,0.11999999999999988,Yes,Store Pickup,Yes,Yes,0.12244897959183673,Cash,Monthly,0,1,0,0,0,7,16,2,24,3,1,1,5,1,4
167,0.5384615384615385,Sneakers,0.1375,Delaware,XL,Indigo,Fall,0.6000000000000001,Yes,Store Pickup,Yes,Yes,0.5918367346938774,Cash,Monthly,0,0,0,1,0,20,7,3,9,0,1,1,5,1,4
168,0.28846153846153855,Gloves,0.08750000000000002,Arkansas,M,Green,Fall,0.6000000000000001,Yes,Express,Yes,Yes,0.26530612244897955,Credit Card,Every 3 Months,0,1,0,0,0,6,3,1,8,0,1,2,1,1,2
169,0.3076923076923077,Shoes,0.75,Louisiana,M,Magenta,Summer,0.20000000000000018,Yes,Express,Yes,Yes,0.08163265306122448,Cash,Fortnightly,0,0,0,1,0,17,17,1,11,2,1,1,1,1,3
170,0.17307692307692313,Jacket,0.125,Nevada,S,Gold,Summer,0.32000000000000006,Yes,Standard,Yes,Yes,0.04081632653061225,PayPal,Every 3 Months,0,0,0,0,1,10,27,2,6,2,1,4,4,1,2
171,0.6538461538461539,Shirt,0.0625,Wyoming,M,Maroon,Fall,0.040000000000000036,Yes,Store Pickup,Yes,Yes,0.9183673469387754,Venmo,Bi-Weekly,0,0,1,0,0,16,49,1,12,0,1,5,5,1,1
172,0.21153846153846156,Shorts,0.1875,Virginia,M,Blue,Summer,0.44000000000000017,Yes,Store Pickup,Yes,Yes,0.061224489795918366,Credit Card,Weekly,0,0,1,0,0,18,45,1,2,2,1,2,5,1,6
173,0.6923076923076924,Jewelry,0.5875,Nebraska,M,Violet,Summer,0.56,Yes,Next Day Air,Yes,Yes,0.836734693877551,Credit Card,Bi-Weekly,0,1,0,0,0,12,26,1,22,2,1,2,3,1,1
174,0.13461538461538464,Hat,0.32500000000000007,Hawaii,M,Turquoise,Fall,0.3600000000000001,Yes,Standard,Yes,Yes,0.5918367346938774,Cash,Annually,0,1,0,0,0,8,10,1,21,0,1,1,4,1,0
175,0.4423076923076924,Shoes,0.1875,Vermont,L,Brown,Winter,0.40000000000000013,Yes,Express,Yes,Yes,0.7346938775510203,Venmo,Annually,0,0,0,1,0,17,44,0,3,3,1,5,1,1,0
176,0.6730769230769232,Coat,0.825,Oklahoma,L,Violet,Fall,0.11999999999999988,Yes,Next Day Air,Yes,Yes,0.02040816326530612,Bank Transfer,Annually,0,0,0,0,1,4,35,0,22,0,1,0,3,1,0
177,0.6730769230769232,Backpack,0.7625,New Hampshire,L,Black,Spring,0.08000000000000007,Yes,Next Day Air,Yes,Yes,0.5918367346938774,Credit Card,Quarterly,0,1,0,0,0,0,28,0,1,1,1,2,3,1,5
178,0.05769230769230771,Hoodie,0.275,Kansas,L,Magenta,Fall,0.4800000000000002,Yes,Next Day Air,Yes,Yes,0.9387755102040816,Bank Transfer,Monthly,0,0,1,0,0,9,15,0,11,0,1,0,3,1,4
179,0.826923076923077,Skirt,0.2875,Idaho,L,Lavender,Fall,0.72,Yes,2-Day Shipping,Yes,Yes,0.4081632653061224,PayPal,Quarterly,0,0,1,0,0,19,11,0,10,0,1,4,0,1,5
180,0.8846153846153847,Boots,0.1375,Illinois,M,Violet,Fall,0.9600000000000002,Yes,Store Pickup,Yes,Yes,0.16326530612244897,Bank Transfer,Fortnightly,0,0,0,1,0,3,12,1,22,0,1,0,5,1,3
181,0.6346153846153847,Sandals,0.7625,South Dakota,L,Green,Fall,0.32000000000000006,Yes,Store Pickup,Yes,Yes,0.22448979591836735,Debit Card,Fortnightly,0,0,0,1,0,14,40,0,8,0,1,3,5,1,3
182,0.2692307692307693,Pants,0.5125000000000001,Massachusetts,M,Beige,Summer,0.8800000000000001,Yes,Next Day Air,Yes,Yes,0.061224489795918366,Bank Transfer,Weekly,0,0,1,0,0,13,20,1,0,2,1,0,3,1,6
183,0.3846153846153847,Gloves,0.9500000000000002,Alabama,XL,Purple,Summer,0.11999999999999988,Yes,Store Pickup,Yes,Yes,0.18367346938775508,Debit Card,Annually,0,1,0,0,0,6,0,3,17,2,1,3,5,1,0
184,0.7692307692307693,Skirt,0.11250000000000004,Ohio,XL,Beige,Spring,0.44000000000000017,Yes,2-Day Shipping,Yes,Yes,0.510204081632653,Credit Card,Weekly,0,0,1,0,0,19,34,3,0,1,1,2,0,1,6
185,0.2692307692307693,Sneakers,0.16250000000000003,Hawaii,L,Cyan,Spring,0.20000000000000018,Yes,Express,Yes,Yes,0.7959183673469387,Cash,Fortnightly,0,0,0,1,0,20,10,0,5,1,1,1,1,1,3
186,0.5384615384615385,T-shirt,0.15000000000000002,Wisconsin,XL,Silver,Summer,0.8,Yes,Store Pickup,Yes,Yes,0.673469387755102,Bank Transfer,Fortnightly,0,0,1,0,0,24,48,3,19,2,1,0,5,1,3
187,0.40384615384615385,Backpack,0.45000000000000007,Minnesota,S,Lavender,Summer,0.15999999999999992,Yes,Standard,Yes,Yes,0.6122448979591836,Debit Card,Annually,0,1,0,0,0,0,22,2,10,2,1,3,4,1,0
188,0.019230769230769273,Shoes,0.925,Georgia,S,Purple,Spring,0.32000000000000006,Yes,Store Pickup,Yes,Yes,0.0,Bank Transfer,Bi-Weekly,0,0,0,1,0,17,9,2,17,1,1,0,5,1,1
189,0.6153846153846154,Hoodie,0.4125000000000001,Arkansas,M,Pink,Spring,0.2400000000000002,Yes,Express,Yes,Yes,0.08163265306122448,Bank Transfer,Bi-Weekly,0,0,1,0,0,9,3,1,16,1,1,0,1,1,1
190,0.34615384615384615,Blouse,0.7750000000000001,West Virginia,M,Maroon,Fall,0.7600000000000002,Yes,Next Day Air,Yes,Yes,0.061224489795918366,Credit Card,Weekly,0,0,1,0,0,2,47,1,12,0,1,2,3,1,6
191,0.9038461538461539,Coat,0.625,Indiana,XL,Beige,Fall,0.20000000000000018,Yes,Free Shipping,Yes,Yes,0.9591836734693877,Venmo,Quarterly,0,0,0,0,1,4,13,3,0,0,1,5,2,1,5
192,0.8846153846153847,Hat,0.7000000000000001,Utah,M,Gray,Fall,0.56,Yes,Free Shipping,Yes,Yes,0.5714285714285714,Cash,Every 3 Months,0,1,0,0,0,8,43,1,7,0,1,1,2,1,2
193,0.5384615384615385,Shoes,0.11250000000000004,Nebraska,L,Turquoise,Summer,0.15999999999999992,Yes,Express,Yes,Yes,0.22448979591836735,PayPal,Bi-Weekly,0,0,0,1,0,17,26,0,21,2,1,4,1,1,1
194,0.34615384615384615,Belt,1.0,North Dakota,S,Silver,Fall,0.20000000000000018,Yes,Standard,Yes,Yes,0.5714285714285714,Venmo,Annually,0,1,0,0,0,1,33,2,19,0,1,5,4,1,0
195,0.6346153846153847,Backpack,0.925,Missouri,M,Olive,Spring,0.2400000000000002,Yes,Express,Yes,Yes,0.28571428571428564,Debit Card,Quarterly,0,1,0,0,0,0,24,1,13,1,1,3,1,1,5
196,0.6346153846153847,Jacket,0.0625,New York,M,Magenta,Fall,0.72,Yes,Free Shipping,Yes,Yes,0.673469387755102,Credit Card,Monthly,0,0,0,0,1,10,31,1,11,0,1,2,2,1,4
197,0.3846153846153847,Boots,0.8500000000000001,Washington,M,Lavender,Summer,0.56,Yes,Next Day Air,Yes,Yes,0.8163265306122448,Credit Card,Fortnightly,0,0,0,1,0,3,46,1,10,2,1,2,3,1,3
198,0.7884615384615384,Scarf,0.7250000000000001,South Carolina,M,Black,Fall,0.28000000000000025,Yes,2-Day Shipping,Yes,Yes,0.8163265306122448,Credit Card,Monthly,0,1,0,0,0,15,39,1,1,0,1,2,0,1,4
199,0.7500000000000001,Jewelry,0.3125,Utah,M,Turquoise,Winter,0.9199999999999999,Yes,Standard,Yes,Yes,0.7755102040816325,Credit Card,Fortnightly,0,1,0,0,0,12,43,1,21,3,1,2,4,1,3
200,0.6923076923076924,Hat,0.6625000000000001,Idaho,XL,Green,Summer,0.52,Yes,Express,Yes,Yes,0.6326530612244897,Cash,Weekly,0,1,0,0,0,8,11,3,8,2,1,1,1,1,6
201,0.13461538461538464,Dress,0.5125000000000001,Pennsylvania,S,Teal,Summer,0.32000000000000006,Yes,Next Day Air,Yes,Yes,0.5714285714285714,Venmo,Monthly,0,0,1,0,0,5,37,2,20,2,1,5,3,1,4
202,0.980769230769231,Blouse,0.025000000000000022,Missouri,S,Beige,Fall,0.72,Yes,Free Shipping,Yes,Yes,0.28571428571428564,Bank Transfer,Annually,0,0,1,0,0,2,24,2,0,0,1,0,2,1,0
203,0.7500000000000001,Hat,0.22500000000000003,Nebraska,L,Magenta,Spring,0.08000000000000007,Yes,Express,Yes,Yes,0.6530612244897959,Venmo,Annually,0,1,0,0,0,8,26,0,11,1,1,5,1,1,0
204,1.0,Scarf,0.22500000000000003,Indiana,S,Yellow,Fall,0.28000000000000025,Yes,Next Day Air,Yes,Yes,0.346938775510204,Bank Transfer,Weekly,0,1,0,0,0,15,13,2,24,0,1,0,3,1,6
205,0.11538461538461542,Sneakers,1.0,Arizona,M,Yellow,Fall,0.6000000000000001,Yes,Store Pickup,Yes,Yes,0.693877551020408,Cash,Bi-Weekly,0,0,0,1,0,20,2,1,24,0,1,1,5,1,1
206,0.9423076923076924,Shirt,0.55,Hawaii,M,Silver,Winter,0.20000000000000018,Yes,Standard,Yes,Yes,0.4897959183673469,PayPal,Weekly,0,0,1,0,0,16,10,1,19,3,1,4,4,1,6
207,0.11538461538461542,T-shirt,0.4375,Wisconsin,L,Silver,Summer,0.6800000000000002,Yes,Free Shipping,Yes,Yes,0.10204081632653061,Venmo,Fortnightly,0,0,1,0,0,24,48,0,19,2,1,5,2,1,3
208,0.8461538461538461,Gloves,0.8875,Rhode Island,M,Silver,Summer,0.15999999999999992,Yes,Express,Yes,Yes,0.32653061224489793,Bank Transfer,Bi-Weekly,0,1,0,0,0,6,38,1,19,2,1,0,1,1,1
209,0.7500000000000001,Skirt,0.22500000000000003,Wisconsin,M,Gold,Spring,0.6399999999999999,Yes,Store Pickup,Yes,Yes,0.32653061224489793,Credit Card,Monthly,0,0,1,0,0,19,48,1,6,1,1,2,5,1,4
210,0.7115384615384616,Sandals,0.9625000000000001,Minnesota,S,Olive,Winter,0.28000000000000025,Yes,Store Pickup,Yes,Yes,0.8775510204081631,Cash,Every 3 Months,0,0,0,1,0,14,22,2,13,3,1,1,5,1,2
211,0.5192307692307693,Jacket,0.025000000000000022,Vermont,L,Teal,Fall,0.20000000000000018,Yes,2-Day Shipping,Yes,Yes,0.10204081632653061,PayPal,Fortnightly,0,0,0,0,1,10,44,0,20,0,1,4,0,1,3
212,0.980769230769231,Skirt,0.9000000000000001,South Dakota,L,Maroon,Fall,0.6800000000000002,Yes,2-Day Shipping,Yes,Yes,0.8979591836734693,Debit Card,Fortnightly,0,0,1,0,0,19,40,0,12,0,1,3,0,1,3
213,0.9423076923076924,Handbag,0.8,Virginia,L,Blue,Fall,0.6800000000000002,Yes,Express,Yes,Yes,0.12244897959183673,Debit Card,Annually,0,1,0,0,0,7,45,0,2,0,1,3,1,1,0
214,0.23076923076923084,Handbag,0.9125000000000001,Nevada,L,Peach,Fall,0.7600000000000002,Yes,Store Pickup,Yes,Yes,0.2040816326530612,Debit Card,Every 3 Months,0,1,0,0,0,7,27,0,15,0,1,3,5,1,2
215,0.11538461538461542,Jacket,0.375,Hawaii,L,Blue,Summer,0.6800000000000002,Yes,Next Day Air,Yes,Yes,0.8163265306122448,Cash,Every 3 Months,0,0,0,0,1,10,10,0,2,2,1,1,3,1,2
216,0.8461538461538461,Scarf,0.55,New Jersey,S,Orange,Spring,0.11999999999999988,Yes,2-Day Shipping,Yes,Yes,0.4693877551020408,PayPal,Bi-Weekly,0,1,0,0,0,15,29,2,14,1,1,4,0,1,1
217,0.48076923076923084,Shorts,0.5125000000000001,Massachusetts,L,Yellow,Spring,0.4800000000000002,Yes,Free Shipping,Yes,Yes,0.4081632653061224,Venmo,Weekly,0,0,1,0,0,18,20,0,24,1,1,5,2,1,6
218,0.326923076923077,Sunglasses,0.3500000000000001,Oklahoma,M,Purple,Winter,0.40000000000000013,Yes,Next Day Air,Yes,Yes,0.4693877551020408,Bank Transfer,Annually,0,1,0,0,0,22,35,1,17,3,1,0,3,1,0
219,0.1923076923076924,T-shirt,0.3125,California,S,Magenta,Spring,0.15999999999999992,Yes,Store Pickup,Yes,Yes,0.14285714285714285,Credit Card,Quarterly,0,0,1,0,0,24,4,2,11,1,1,2,5,1,5
220,0.2692307692307693,Belt,0.8500000000000001,Nevada,M,Cyan,Spring,0.20000000000000018,Yes,Free Shipping,Yes,Yes,0.22448979591836735,Cash,Fortnightly,0,1,0,0,0,1,27,1,5,1,1,1,2,1,3
221,0.40384615384615385,Sneakers,0.4625,Arizona,S,Indigo,Spring,0.4800000000000002,Yes,Express,Yes,Yes,0.9591836734693877,Debit Card,Fortnightly,0,0,0,1,0,20,2,2,9,1,1,3,1,1,3
222,0.1923076923076924,Hat,0.6000000000000001,North Carolina,XL,Magenta,Summer,0.7600000000000002,Yes,Store Pickup,Yes,Yes,0.10204081632653061,Bank Transfer,Quarterly,0,1,0,0,0,8,32,3,11,2,1,0,5,1,5
223,0.5576923076923077,Gloves,0.925,New York,XL,Gray,Spring,0.8,Yes,2-Day Shipping,Yes,Yes,0.26530612244897955,PayPal,Fortnightly,0,1,0,0,0,6,31,3,7,1,1,4,0,1,3
224,0.03846153846153849,Pants,0.26250000000000007,Wyoming,M,Turquoise,Spring,0.9199999999999999,Yes,Free Shipping,Yes,Yes,0.673469387755102,PayPal,Annually,0,0,1,0,0,13,49,1,21,1,1,4,2,1,0
225,0.8653846153846155,Socks,0.7875000000000001,South Dakota,S,Beige,Summer,0.15999999999999992,Yes,Free Shipping,Yes,Yes,0.22448979591836735,Cash,Every 3 Months,0,0,1,0,0,21,40,2,0,2,1,1,2,1,2
226,0.13461538461538464,Jacket,0.025000000000000022,Arkansas,M,Olive,Spring,0.28000000000000025,Yes,Next Day Air,Yes,Yes,0.2040816326530612,Bank Transfer,Annually,0,0,0,0,1,10,3,1,13,1,1,0,3,1,0
227,0.21153846153846156,Shoes,0.675,Texas,L,Violet,Spring,0.32000000000000006,Yes,Free Shipping,Yes,Yes,0.08163265306122448,PayPal,Monthly,0,0,0,1,0,17,42,0,22,1,1,4,2,1,4
228,0.6153846153846154,Jeans,0.875,Rhode Island,M,Turquoise,Winter,0.6800000000000002,Yes,Standard,Yes,Yes,0.4897959183673469,Venmo,Fortnightly,0,0,1,0,0,11,38,1,21,3,1,5,4,1,3
229,0.0,Socks,0.7375,New Hampshire,M,White,Spring,0.15999999999999992,Yes,Store Pickup,Yes,Yes,0.2040816326530612,Credit Card,Annually,0,0,1,0,0,21,28,1,23,1,1,2,5,1,0
230,1.0,Sandals,0.10000000000000003,Ohio,S,Silver,Spring,0.8399999999999999,Yes,Next Day Air,Yes,Yes,0.5306122448979591,PayPal,Every 3 Months,0,0,0,1,0,14,34,2,19,1,1,4,3,1,2
231,0.9230769230769232,Scarf,0.8500000000000001,Utah,L,Olive,Fall,0.6399999999999999,Yes,Standard,Yes,Yes,0.8571428571428571,Credit Card,Annually,0,1,0,0,0,15,43,0,13,0,1,2,4,1,0
232,0.1923076923076924,Blouse,0.07500000000000001,Tennessee,M,Blue,Spring,0.2400000000000002,Yes,2-Day Shipping,Yes,Yes,0.346938775510204,Debit Card,Every 3 Months,0,0,1,0,0,2,41,1,2,1,1,3,0,1,2
233,0.6923076923076924,Jewelry,0.08750000000000002,Hawaii,L,Purple,Winter,0.6800000000000002,Yes,Express,Yes,Yes,0.6326530612244897,Bank Transfer,Bi-Weekly,0,1,0,0,0,12,10,0,17,3,1,0,1,1,1
234,0.019230769230769273,Sweater,0.7875000000000001,Arizona,XL,Yellow,Fall,0.8,Yes,Next Day Air,Yes,Yes,0.5306122448979591,Bank Transfer,Every 3 Months,0,0,1,0,0,23,2,3,24,0,1,0,3,1,2
235,0.03846153846153849,Gloves,0.23750000000000004,South Dakota,S,Silver,Summer,0.4800000000000002,Yes,Next Day Air,Yes,Yes,0.4693877551020408,Credit Card,Weekly,0,1,0,0,0,6,40,2,19,2,1,2,3,1,6
236,0.48076923076923084,Sunglasses,0.8625,New Jersey,M,Cyan,Winter,0.4800000000000002,Yes,Free Shipping,Yes,Yes,0.6122448979591836,Debit Card,Quarterly,0,1,0,0,0,22,29,1,5,3,1,3,2,1,5
